product_id,bank_name,family_key,family_label,product_name,scope,pricing,amount_limit,maturity,ratio_rule,main_terms,fees,purpose,structure,repayment,collateral,target_segment,channel,usage_access,currency,foreign_trade,special_conditions,product_summary,source_url,source_checked_at,source_text_available,curation_status
343,Ziraat Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Eğitim Finansmanı,bireysel,Hesaplama aracında dinamik,,,,,,"Eğitim alacak kişinin velisi/vasisi veya kendisi tarafından, yurt içi veya yurt dışı tüm eğitim hizmeti ihtiyaçlarının karşılanması için oluşturulmuş finansman ürünüdür. Neden Eğitim Finansmanı Kullanmalıyım?",,Esnek ödeme planı,,Tüzel müşteri,,,TL / Yabancı para,,,"Eğitim alacak kişinin velisi/vasisi veya kendisi tarafından, yurt içi veya yurt dışı tüm eğitim hizmeti ihtiyaçlarının karşılanması için oluşturulmuş finansman ürünüdür. Neden Eğitim Finansmanı Kullanmalıyım?",https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/ihtiyac-finansmani/egitim-finansmani,2026-08-17T11:40:05+03:00,True,official_source_verified
344,Ziraat Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Hac ve Umre Finansmanı,bireysel,Hesaplama aracında dinamik,,,,,,Hac ve Umre finansmanı kutsal toprak ziyaretlerinizi huzurla gerçekleştirmeniz için organizasyon şirketlerine ve Diyanet İşleri Başkanlığı'na yapılması gereken ödemelerinize finansman desteği sağlanmasıdır. Neden Hac ve Umre Finansmanı Kullanmalıyım?,,Esnek ödeme planı,,Tüzel müşteri,Mobil,Mobil,TL / Yabancı para,,,Hac ve Umre finansmanı kutsal toprak ziyaretlerinizi huzurla gerçekleştirmeniz için organizasyon şirketlerine ve Diyanet İşleri Başkanlığı'na yapılması gereken ödemelerinize finansman desteği sağlanmasıdır. Neden Hac ve Umre Finansmanı Kullanmalıyım?,https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/ihtiyac-finansmani/hac-ve-umre-finansmani,2026-08-17T11:40:05+03:00,True,official_source_verified
345,Ziraat Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,İpotekli Bireysel Finansman,bireysel,Hesaplama aracında dinamik,,,,,,"sayesinde, ihtiyaç duyduğunuz hizmet/tüketim malının bedelini bankamızca finanse edip sizin için kolaylıkla satın alabiliriz. Ziraat Katılım'ın sunduğu esnek ödeme planları ile ödemelerinizi kolayca gerçekleştirebilirsiniz.",,Esnek ödeme planı,,Tüzel müşteri · Bireysel,,,TL / Yabancı para,,,"sayesinde, ihtiyaç duyduğunuz hizmet/tüketim malının bedelini bankamızca finanse edip sizin için kolaylıkla satın alabiliriz. Ziraat Katılım'ın sunduğu esnek ödeme planları ile ödemelerinizi kolayca gerçekleştirebilirsiniz.",https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/ihtiyac-finansmani/ipotekli-bireysel-finansman,2026-08-17T11:40:05+03:00,True,official_source_verified
373,Ziraat Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Kolay Fon Finansmanı,bireysel,,,,,,,Katılım Bankacılığı ilke ve standartları çerçevesine uygun menkul kıymetlerden oluşan fonların satın alımını finanse ederek bireysel müşterilerin yatırım ihtiyaçlarının karşılanmasına yönelik oluşturulan finansman üründür.,,,,Bireysel,,,,,,Katılım Bankacılığı ilke ve standartları çerçevesine uygun menkul kıymetlerden oluşan fonların satın alımını finanse ederek bireysel müşterilerin yatırım ihtiyaçlarının karşılanmasına yönelik oluşturulan finansman üründür.,https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/ihtiyac-finansmani#product=kolay-fon-finansmani,2026-08-17T11:40:05+03:00,True,official_source_verified
385,Ziraat Katılım,ihtiyac_finansmani,İhtiyaç Finansmanı,Yasa Kapsamında İpotekli Bireysel Finansman,bireysel,Hesaplama aracında dinamik,,,,,,"sayesinde, ihtiyaç duyduğunuz hizmet/tüketim malının bedelini bankamızca finanse edip sizin için kolaylıkla satın alabiliriz. Ziraat Katılım'ın sunduğu esnek ödeme planları ile ödemelerinizi kolayca gerçekleştirebilirsiniz.",,Esnek ödeme planı,,Tüzel müşteri · Bireysel,,,TL / Yabancı para,,,"sayesinde, ihtiyaç duyduğunuz hizmet/tüketim malının bedelini bankamızca finanse edip sizin için kolaylıkla satın alabiliriz. Ziraat Katılım'ın sunduğu esnek ödeme planları ile ödemelerinizi kolayca gerçekleştirebilirsiniz.",https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/ihtiyac-finansmani/yasa-kapsaminda-ipotekli-bireysel-finansman,2026-08-17T11:40:05+03:00,True,official_source_verified
123,Albaraka Türk,isyeri_finansmani,İş Yeri Finansmanı,İş Yeri Finansmanı,bireysel,,,60 aya kadar,Azami finansman oranı %100,60 aya kadar · Azami finansman oranı %100,,"İşinizi büyütmek için gayrimenkul yatırımına ihtiyacınız varsa, Albaraka Türk’ten 60 ay vadeyle %100'e kadar kredi desteği alabilirsiniz.",,Taksitli ödeme,,Bireysel,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,,,,"İşinizi büyütmek için gayrimenkul yatırımına ihtiyacınız varsa, Albaraka Türk’ten 60 ay vadeyle %100'e kadar kredi desteği alabilirsiniz.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/gayrimenkul-finansmani/is-yeri-finansman,2026-08-13T14:48:06+03:00,True,official_source_verified
36,Kuveyt Türk,isyeri_finansmani,İş Yeri Finansmanı,İş Yeri Finansmanı,bireysel,Hesaplama aracında dinamik,,60 aya kadar,,60 aya kadar,"Azami Tahsis Ücreti: %1,1",Finansman tahsis ücreti; ticari nitelikli finansmanlarda finansman tutarı üzerinden maksimum %1.10 olacak şekilde hesaplanmaktadır. İş yeri finansmanı ile ne tür iş yerleri alınabilir?,,Taksitli ödeme,,Ticari · Bireysel,Mobil · Şube · Bayi / Mağaza,Mobil · Şube · Bayi / Mağaza,TL,,,Finansman tahsis ücreti; ticari nitelikli finansmanlarda finansman tutarı üzerinden maksimum %1.10 olacak şekilde hesaplanmaktadır. İş yeri finansmanı ile ne tür iş yerleri alınabilir?,https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/is-yeri-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
283,Türkiye Emlak Katılım,isyeri_finansmani,İş Yeri Finansmanı,Birlikte İşyeri Finansmanı,bireysel,,,60 aya kadar,,60 aya kadar,,"Birlikte İşyeri Finansmanı ürünümüz; yatırım amacıyla işyeri sahibi olmak isteyen ve tek başına işyeri alma imkânı olmayan müşterilerimiz için tasarlanmış bir taksitli ticari finansman ürünüdür. Müşterilerimiz, satın almak istedikleri işyerini talep ettikleri tapu hissesi oranında ayrı ayrı finansman kullanmak suretiyle işyerini müşterek tapulu olarak satın",,Taksitli ödeme,,Tüzel müşteri · Ticari · Bireysel,Mobil · Şube,Mobil · Şube,TL,,,"Birlikte İşyeri Finansmanı ürünümüz; yatırım amacıyla işyeri sahibi olmak isteyen ve tek başına işyeri alma imkânı olmayan müşterilerimiz için tasarlanmış bir taksitli ticari finansman ürünüdür. Müşterilerimiz, satın almak istedikleri işyerini talep ettikleri tapu hissesi oranında ayrı ayrı finansman kullanmak suretiyle işyerini müşterek tapulu olarak satın",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/birlikte-isyeri-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
284,Türkiye Emlak Katılım,isyeri_finansmani,İş Yeri Finansmanı,İşyeri Finansmanı,bireysel,,,60 aya kadar,,60 aya kadar,,ile karşılayabilirsiniz. Finansman geri ödemeleriniz için 60 aya kadar vade imkanı sunulmaktadır.,,Taksitli ödeme,,Bireysel,Mobil · Bayi / Mağaza,Mobil · Bayi / Mağaza,,,,ile karşılayabilirsiniz. Finansman geri ödemeleriniz için 60 aya kadar vade imkanı sunulmaktadır.,https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/isyeri-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
73,Türkiye Finans,isyeri_finansmani,İş Yeri Finansmanı,İş yeri Finansmanı (İş yeri Kredisi)*,bireysel,Vade / koşula göre resmî fiyatlama tablosu,,84 aya kadar,,84 aya kadar,"Tahsis Ücreti: %0,5","Yatırım amaçlı iş yeri satın almak isteyen bireysel kişiler için sağlanan finansman (bankacılık kanununa göre kredi) desteğidir. Katılım bankacılığı prensipleri çerçevesinde satın almak istediğiniz gayrimenkul Türkiye Finans tarafından satın alınır, istenilen vadeye göre üzerine kâr payı ilave edilerek tarafınıza satışı yapılır.",,Taksitli ödeme,,KOBİ · Kurumsal · Ticari · Bireysel,Mobil · Şube,Mobil · Şube,TL / Yabancı para,,Genel azami vade: 84 ay,"Yatırım amaçlı iş yeri satın almak isteyen bireysel kişiler için sağlanan finansman (bankacılık kanununa göre kredi) desteğidir. Katılım bankacılığı prensipleri çerçevesinde satın almak istediğiniz gayrimenkul Türkiye Finans tarafından satın alınır, istenilen vadeye göre üzerine kâr payı ilave edilerek tarafınıza satışı yapılır.",https://www.turkiyefinans.com.tr/tr-tr/bireysel/Sayfalar/isyeri-finansmani.aspx,2026-08-13T14:10:38+03:00,True,official_source_verified
319,Vakıf Katılım,isyeri_finansmani,İş Yeri Finansmanı,İş Yeri Finansmanı,bireysel,,,60 aya kadar,Azami finansman oranı %100,60 aya kadar · Azami finansman oranı %100,,"Satın almak istediğiniz büro, dükkan, mağaza, lojman, depo gibi gayrimenkuller için finansal destek sağlayan finansman türüdür. İçeriği Nedir?",,Taksitli ödeme,,,Mobil · Bayi / Mağaza,Mobil · Bayi / Mağaza,,,,"Satın almak istediğiniz büro, dükkan, mağaza, lojman, depo gibi gayrimenkuller için finansal destek sağlayan finansman türüdür. İçeriği Nedir?",https://www.vakifkatilim.com.tr/tr/kendim-icin/finansmanlar/is-yeri-finansmani,2026-08-17T09:18:56+03:00,True,official_source_verified
386,Ziraat Katılım,isyeri_finansmani,İş Yeri Finansmanı,Bireysel İş Yeri Finansmanı,bireysel,Hesaplama aracında dinamik,,60 aya kadar,,60 aya kadar,,"Yalnızca ticari faaliyeti olmayan gerçek kişilere (kamu ve özel sektör çalışanları, emekliler vb.) hazır/bitmiş işyeri (ofis, büro, dükkân, muayenehane vb. nitelikteki işyerleri) alımının finansmanına yönelik olarak kullandırılan taksitli bireysel finansman ürünüdür.",,Esnek ödeme planı,,Tüzel müşteri · Ticari · Bireysel,Bayi / Mağaza,Bayi / Mağaza,TL / Yabancı para,,,"Yalnızca ticari faaliyeti olmayan gerçek kişilere (kamu ve özel sektör çalışanları, emekliler vb.) hazır/bitmiş işyeri (ofis, büro, dükkân, muayenehane vb. nitelikteki işyerleri) alımının finansmanına yönelik olarak kullandırılan taksitli bireysel finansman ürünüdür.",https://www.ziraatkatilim.com.tr/bireysel/finansman-urunleri/konut-gayrimenkul-finansmani/bireysel-is-yeri-finansmani,2026-08-17T11:40:05+03:00,True,official_source_verified
97,Albaraka Türk,konut_finansmani,Konut Finansmanı,Konut Finansmanı,bireysel,Güncel oran hesaplama aracında belirlenir,,120 aya kadar,≤5M 90/80/70 · 5–7M 80/70/60 · 7–10M 70/60/50 · 10–20M 50/40/30 · >20M 40/30/20,120 aya kadar · ≤5M 90/80/70 · 5–7M 80/70/60 · 7–10M 70/60/50 · 10–20M 50/40/30 · >20M 40/30/20,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: gerçek maliyet kadar · İpotek / Taşınmaz Rehin Ücreti: gerçek maliyet kadar","Konut finansmanı, ev sahibi olmak isteyen kişilere faizsiz finansman çözümleri sunan bir üründür. Albaraka Türk Katılım Bankası olarak, konut finansmanı aracılığıyla müşterilerimize esnek seçenekler sunarak, ev sahibi olma sürecini kolaylaştırıyoruz.",,Esnek ödeme planı,,Tüzel müşteri · Bireysel,Mobil · Şube,Mobil · Şube,TL,,,"Konut finansmanı, ev sahibi olmak isteyen kişilere faizsiz finansman çözümleri sunan bir üründür. Albaraka Türk Katılım Bankası olarak, konut finansmanı aracılığıyla müşterilerimize esnek seçenekler sunarak, ev sahibi olma sürecini kolaylaştırıyoruz.",https://www.albaraka.com.tr/tr/bireysel/finansmanlar/konut-finansmani/konut-finansmani,2026-08-13T14:48:06+03:00,True,official_source_verified
3,Dünya Katılım,konut_finansmani,Konut Finansmanı,Konut Finansmanı,bireysel,Hesaplama aracında dinamik,,,≤5M 90/80/70 · 5–7M 80/70/60 · 7–10M 70/60/50 · 10–20M 50/40/30 · >20M 40/30/20,≤5M 90/80/70 · 5–7M 80/70/60 · 7–10M 70/60/50 · 10–20M 50/40/30 · >20M 40/30/20,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 20.778 TL · İpotek Tesis Ücreti: 3.000 TL · İpotek Fek Ücreti: 3.000 TL","Konut finansmanı, ev sahibi olmak isteyen kişilere katılım esasları ile finansman çözümleri sunan bir üründür. Dünya Katılım Bankası olarak, katılım esaslı esnek seçeneklerimizle ev sahibi olma sürecinizin her adımında sizlere destek oluyoruz.",,Taksitli ödeme,,,Mobil · Şube,Mobil · Şube,TL,,,"Konut finansmanı, ev sahibi olmak isteyen kişilere katılım esasları ile finansman çözümleri sunan bir üründür. Dünya Katılım Bankası olarak, katılım esaslı esnek seçeneklerimizle ev sahibi olma sürecinizin her adımında sizlere destek oluyoruz.",https://dunyakatilim.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/konut-finansmani,2026-08-12T08:27:16+03:00,True,official_source_verified
32,Kuveyt Türk,konut_finansmani,Konut Finansmanı,Gurbetten Sılaya Gayrimenkul Finansmanı,bireysel,Hesaplama aracında dinamik,,Kendisinin/eşinin/18 yaş altı çocuklarının malik olduğu en az bir konut varsa kullanılabilecek finansman tutarı %75 oranında azalır.,Ekspertiz değerinin %50'si tutarında finansman kullanılabilir.,Kendisinin/eşinin/18 yaş altı çocuklarının malik olduğu en az bir konut varsa kullanılabilecek finansman tutarı %75 oranında azalır. · Ekspertiz değerinin %50'si tutarında finansman kullanılabilir.,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 23.645 TL · İpotek Tesis Ücreti: 4.500 TL","Gurbetten Sılaya Gayrimenkul Finansmanı, yurt dışında yaşayan ve kazançları yabancı para cinsinden olan Türk vatandaşlarına özel bir destektir. Bazı yabancı ülke vatandaşları da bu finansmandan faydalanabilir.",,Taksitli ödeme,İpotek / taşınmaz rehni,,Mobil · Şube,Mobil · Şube,TL / Yabancı para,,Kendisinin/eşinin/18 yaş altı çocuklarının malik olduğu en az bir konut varsa kullanılabilecek finansman tutarı %75 oranında azalır.,"Gurbetten Sılaya Gayrimenkul Finansmanı, yurt dışında yaşayan ve kazançları yabancı para cinsinden olan Türk vatandaşlarına özel bir destektir. Bazı yabancı ülke vatandaşları da bu finansmandan faydalanabilir.",https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/gurbetten-silaya-gayrimenkul-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
35,Kuveyt Türk,konut_finansmani,Konut Finansmanı,İlk Evim Konut Finansmanı,bireysel,Hesaplama aracında dinamik,,120 aya kadar,≤5M 90/80/70 · 5–7M 80/70/60 · 7–10M 70/60/50 · 10–20M 50/40/30 · >20M 40/30/20,120 aya kadar · ≤5M 90/80/70 · 5–7M 80/70/60 · 7–10M 70/60/50 · 10–20M 50/40/30 · >20M 40/30/20,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 23.645 TL · İpotek Tesis Ücreti: 4.500 TL","Kuveyt Türk ilk evini almak isteyenler ve hayallerini gerçeğe dönüştürmek için avantajlı bir seçenek sunuyor. İlk evini almak isteyenler için İlk Evim Konut Finansmanı, hayallerini gerçeğe dönüştürmek için avantajlı bir seçenek sunuyor.",,Taksitli ödeme,İpotek / taşınmaz rehni,,Mobil · Şube,Mobil · Şube,TL,,,"Kuveyt Türk ilk evini almak isteyenler ve hayallerini gerçeğe dönüştürmek için avantajlı bir seçenek sunuyor. İlk evini almak isteyenler için İlk Evim Konut Finansmanı, hayallerini gerçeğe dönüştürmek için avantajlı bir seçenek sunuyor.",https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/ilk-evim-konut-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
33,Kuveyt Türk,konut_finansmani,Konut Finansmanı,Konut Finansmanı,bireysel,Hesaplama aracında dinamik,,120 aya kadar,"≤5M 22,5/20/17,5 · 5–7M 20/17,5/15 · 7–10M 17,5/15/12,5 · 10–20M 12,5/10/7,5 · >20M 10/7,5/5","120 aya kadar · ≤5M 22,5/20/17,5 · 5–7M 20/17,5/15 · 7–10M 17,5/15/12,5 · 10–20M 12,5/10/7,5 · >20M 10/7,5/5","Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 23.645 TL · İpotek Tesis Ücreti: 4.500 TL","Konut finansmanı, ev sahibi olmak isteyen kişilere avantajlı kâr oranları ve farklı vade seçenekleri sunarak ev sahibi olma sürecini kolaylaştıran bir finansman türüdür. Konut finansmanı, Kuveyt Türk Şubeleri aracılığıyla 18 yaşından büyük ve Türkiye'de yerleşik olan kişiler tarafından başvurulabilir.",,Taksitli ödeme,İpotek / taşınmaz rehni,,Mobil · Şube,Mobil · Şube,TL,,Kendisinin/eşinin/18 yaş altı çocuklarının malik olduğu en az bir konut varsa kullanılabilecek finansman tutarı %75 oranında azalır.,"Konut finansmanı, ev sahibi olmak isteyen kişilere avantajlı kâr oranları ve farklı vade seçenekleri sunarak ev sahibi olma sürecini kolaylaştıran bir finansman türüdür. Konut finansmanı, Kuveyt Türk Şubeleri aracılığıyla 18 yaşından büyük ve Türkiye'de yerleşik olan kişiler tarafından başvurulabilir.",https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/konut-finansmanlari/konut-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
34,Kuveyt Türk,konut_finansmani,Konut Finansmanı,Yeşil Konut Finansmanı,bireysel,Hesaplama aracında dinamik,,120 aya kadar,"Finansman tutarı ekspertiz değeri, konutun sıfır/2. el durumu, enerji sınıfı ve mevcut konut sahipliğine göre değişir; mevcut konut varsa kullanılabilir finansman tutarı %75 azalır.","120 aya kadar · Finansman tutarı ekspertiz değeri, konutun sıfır/2. el durumu, enerji sınıfı ve mevcut konut sahipliğine göre değişir; mevcut konut varsa kullanılabilir finansman tutarı %75 azalır.","Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 23.645 TL · İpotek Tesis Ücreti: 4.500 TL","Yeşil Konut Finansmanı, çevre dostu ve enerji verimliliği yüksek konutlarda oturmak isteyen kişilerin ev sahibi olma süreçlerini kolaylaştıran finansman türüdür. A ve B enerji sınıfındakiler ile yeşil varlık belgesine sahip konutlar için finansmana başvurabilirsiniz.",,Taksitli ödeme,,,Mobil · Şube,Mobil · Şube,TL,,Kendisinin/eşinin/18 yaş altı çocuklarının malik olduğu en az bir konut varsa kullanılabilecek finansman tutarı %75 oranında azalır. · Web sitesi aylık kâr oranları 3.000.000 TL'ye kadar olan finansman talepleri için geçerlidir. 3.000.000 TL ve üzeri finansman taleplerinde şube ile iletişime geçilmelidir. Bu tutar ekspertiz değeri değildir.,"Yeşil Konut Finansmanı, çevre dostu ve enerji verimliliği yüksek konutlarda oturmak isteyen kişilerin ev sahibi olma süreçlerini kolaylaştıran finansman türüdür. A ve B enerji sınıfındakiler ile yeşil varlık belgesine sahip konutlar için finansmana başvurabilirsiniz.",https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/surdurulebilir-finansmanlar/yesil-konut-finansmani,2026-08-12T13:51:44+03:00,True,official_source_verified
239,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Birlikte Konut Finansmanı,bireysel,,,,,,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL","var! Dilediğiniz eve, dilediğiniz kişiyle beraber kolayca sahip olun Yeni evinizi, finansmanı beraber kullanacağınız kişi ile müşterek tapulu olarak satın alır ve finansman ödemelerini beraber yaparak ödeme imkanınıza uygun olarak ev sahibi olabilirsiniz.",,,,,,,,,,"var! Dilediğiniz eve, dilediğiniz kişiyle beraber kolayca sahip olun Yeni evinizi, finansmanı beraber kullanacağınız kişi ile müşterek tapulu olarak satın alır ve finansman ödemelerini beraber yaparak ödeme imkanınıza uygun olarak ev sahibi olabilirsiniz.",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/konut-finansmani#product=birlikte-konut-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
245,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Çevreci Konut Finansmanı,bireysel,Mevcut konut finansmanı fiyatlarından 2 puan indirim,,,,,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL","Enerji verimliliği yüksek konut sayısını arttırılmasına katkı sağlamak amacıyla; mevcut konut finansmanı uygulamamıza ilave olarak, bireysel müşterilerimizin enerji verimliliği yüksek konutlara kullanacağı finansmanlar için tasarlanmıştır.",,,,Bireysel,,,,,,"Enerji verimliliği yüksek konut sayısını arttırılmasına katkı sağlamak amacıyla; mevcut konut finansmanı uygulamamıza ilave olarak, bireysel müşterilerimizin enerji verimliliği yüksek konutlara kullanacağı finansmanlar için tasarlanmıştır.",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/konut-finansmani#product=cevreci-konut-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
240,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Gönlüne Göre Konut Finansmanı,bireysel,Sıfır veya daha uygun kar oranı imkani; nihai oran guncel piyasa kosullarina gore degisir,,Vade guncel piyasa kosullarina gore degisir,,Vade guncel piyasa kosullarina gore degisir,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL","ile müşterilerimiz, sıfır kâr oranı ile konut finansmanı kullanma imkânı yakalıyor. Henüz peşinatı olmayan veya konut finansman yükü ağır olduğu için ev almayı erteleyen müşterilerimiz öncelikle konut finansmanı peşinatı biriktirerek, kendi istemiş olduğu vade ve tutara ulaştığında ise sıfır veya daha uygun kâr oranlı konut finansmanı kullanabilecektir.",,,,Bireysel,Mobil · İnternet Şube,Mobil · İnternet Şube,,,,"ile müşterilerimiz, sıfır kâr oranı ile konut finansmanı kullanma imkânı yakalıyor. Henüz peşinatı olmayan veya konut finansman yükü ağır olduğu için ev almayı erteleyen müşterilerimiz öncelikle konut finansmanı peşinatı biriktirerek, kendi istemiş olduğu vade ve tutara ulaştığında ise sıfır veya daha uygun kâr oranlı konut finansmanı kullanabilecektir.",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/gonlune-gore-konut-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
241,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Kentsel Dönüşüm Finansmanı,bireysel,,,Güçlendirme / Konut: 120 aya kadar · İşyeri: 84 aya kadar,,Güçlendirme / Konut: 120 aya kadar · İşyeri: 84 aya kadar,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL",sağlanmaktadır. Kat maliklerinin Emlak Katılım’dan kullanacağı Kentsel Dönüşüm Finansmanları için ayrıca devlet desteği bulunmaktadır.,,,,Bireysel,Mobil,Mobil,TL,,Genel azami vade: 120 ay,sağlanmaktadır. Kat maliklerinin Emlak Katılım’dan kullanacağı Kentsel Dönüşüm Finansmanları için ayrıca devlet desteği bulunmaktadır.,https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/kentsel-donusum-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
242,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Konut Finansmanı,bireysel,,,Azami 120 aya kadar,Ekspertiz değerinin %80'ine kadar (ana ürün açıklaması),Azami 120 aya kadar · Ekspertiz değerinin %80'ine kadar (ana ürün açıklaması),"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL","var! Dilediğiniz eve, dilediğiniz kişiyle beraber kolayca sahip olun Yeni evinizi, finansmanı beraber kullanacağınız kişi ile müşterek tapulu olarak satın alır ve finansman ödemelerini beraber yaparak ödeme imkanınıza uygun olarak ev sahibi olabilirsiniz.",,Esnek ödeme planı,,Bireysel,Mobil · Şube,Mobil · Şube,TL / USD / EUR,,,"var! Dilediğiniz eve, dilediğiniz kişiyle beraber kolayca sahip olun Yeni evinizi, finansmanı beraber kullanacağınız kişi ile müşterek tapulu olarak satın alır ve finansman ödemelerini beraber yaparak ödeme imkanınıza uygun olarak ev sahibi olabilirsiniz.",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/konut-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
243,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Memlekette Konut Finansmanı,bireysel,,,TL: 120 aya kadar · USD/EUR: azami 60 ay,Ekspertiz değerinin %80'ine kadar,TL: 120 aya kadar · USD/EUR: azami 60 ay · Ekspertiz değerinin %80'ine kadar,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL","Yurtdışında yerleşik Türkiye Cumhuriyeti vatandaşlarının Türkiye’de edinecekleri konutlar için TL, USD veya EUR cinsinden, Mortgage kapsamında finansman sağlanmasına yönelik bir fon kullandırım ürünüdür. Vade : TL cinsinden 120 aya kadar; USD veya EUR cinsinden ise azami 60 ay vadeye kadar vade imkanı sunmaktadır.",,,,,,,TL / USD / EUR,,,"Yurtdışında yerleşik Türkiye Cumhuriyeti vatandaşlarının Türkiye’de edinecekleri konutlar için TL, USD veya EUR cinsinden, Mortgage kapsamında finansman sağlanmasına yönelik bir fon kullandırım ürünüdür. Vade : TL cinsinden 120 aya kadar; USD veya EUR cinsinden ise azami 60 ay vadeye kadar vade imkanı sunmaktadır.",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/konut-finansmani#product=memlekette-konut-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
244,Türkiye Emlak Katılım,konut_finansmani,Konut Finansmanı,Tamamlayıcı Konut Finansmanı | Türkiye Emlak Katılım Bankası,bireysel,,,Yalnız TL · azami 120 ay,,Yalnız TL · azami 120 ay,"Tahsis Ücreti: %0,5 · Ekspertiz Ücreti: 16.500 TL · Tasınır / Tasınmaz Rehin Ücreti: 3.684 TL","Tasarruf Finansman Kolaylığı ile Birleşen Konut Finansmanı Emlak Katılım’ da! Emlak Katılım TFŞ tahsisat tutarının üzerinde değeri olan bir konut almak, “Tasarruf Finansman Şirketi Tamamlayıcı Konut Finansmanı” ile artık mümkün!",,,İpotek / taşınmaz rehni,Bireysel,Mobil · Şube,Mobil · Şube,TL,,,"Tasarruf Finansman Kolaylığı ile Birleşen Konut Finansmanı Emlak Katılım’ da! Emlak Katılım TFŞ tahsisat tutarının üzerinde değeri olan bir konut almak, “Tasarruf Finansman Şirketi Tamamlayıcı Konut Finansmanı” ile artık mümkün!",https://www.emlakkatilim.com.tr/tr/bireysel/finansmanlar/tamamlayici-konut-finansmani,2026-08-17T09:18:41+03:00,True,official_source_verified
